filename,groups,students_per_group,courses,poisson_param,seed,Algorithm,n_components,var_components,MinVar,Pareto
ds_4_20_9_1.1_6666.csv,4,20,9,1.1,6666,SA,4,0,0,0
ds_4_20_9_1.1_6666.csv,4,20,9,1.1,6666,SA,4,0,0,0
ds_4_20_9_1.1_6666.csv,4,20,9,1.1,6666,SA,4,0,0,0
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,1,0,1,1
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,1,0,0,0
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,1,0,0,0
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,1,0,0,0
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,1,0,0,0
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,1,0,0,0
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,1,0,0,0
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,1,0,0,0
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,1,0,0,0
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,1,0,0,0
ds_4_20_9_1.1_7777.csv,4,20,9,1.1,7777,SA,2,162,1,1
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,1,0,1,1
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,1,0,0,0
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,1,0,0,0
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,1,0,0,0
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,1,0,0,0
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,1,0,0,0
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,2,0,1,1
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,2,0,0,0
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,3,27,1,1
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,3,27,0,0
ds_4_20_9_1.2_14141414.csv,4,20,9,1.2,14141414,SA,3,27,0,0
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,1,0,1,1
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,1,0,0,0
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,1,0,0,0
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,1,0,0,0
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,1,0,0,0
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,1,0,0,0
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,1,0,0,0
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,1,0,0,0
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,1,0,0,0
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,1,0,0,0
ds_4_20_9_1.2_6666.csv,4,20,9,1.2,6666,SA,2,162,1,1
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,1,1
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,0,0
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,0,0
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,0,0
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,0,0
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,0,0
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,0,0
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,0,0
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,0,0
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,0,0
ds_4_20_9_1.2_7777.csv,4,20,9,1.2,7777,SA,4,0,0,0
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,1,1
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,0,0
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,0,0
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,0,0
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,0,0
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,0,0
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,0,0
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,0,0
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,0,0
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,0,0
ds_4_20_9_1.3_14141414.csv,4,20,9,1.3,14141414,SA,4,0,0,0
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,1,1
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,0,0
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,0,0
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,0,0
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,0,0
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,0,0
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,0,0
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,0,0
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,0,0
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,0,0
ds_4_20_9_1.3_6666.csv,4,20,9,1.3,6666,SA,4,0,0,0
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,1,1
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,0,0
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,0,0
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,0,0
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,0,0
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,0,0
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,0,0
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,0,0
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,0,0
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,0,0
ds_4_20_9_1.3_7777.csv,4,20,9,1.3,7777,SA,4,0,0,0
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,1,1
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,0,0
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,0,0
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,0,0
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,0,0
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,0,0
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,0,0
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,0,0
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,0,0
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,0,0
ds_2_20_9_0.6_14141414.csv,2,20,9,0.6,14141414,SA,2,0,0,0
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,1,0,1,1
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,1,0,0,0
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,1,0,0,0
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,1,0,0,0
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,1,0,0,0
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,1,0,0,0
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,2,0,1,1
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,2,0,0,0
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,3,27,1,1
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,3,27,0,0
ds_4_20_9_1.4_14141414.csv,4,20,9,1.4,14141414,SA,3,27,0,0
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,1,1
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,0,0
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,0,0
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,0,0
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,0,0
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,0,0
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,0,0
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,0,0
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,0,0
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,0,0
ds_4_20_9_1.4_6666.csv,4,20,9,1.4,6666,SA,4,0,0,0
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,1,0,1,1
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,1,0,0,0
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,1,0,0,0
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,1,0,0,0
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,1,0,0,0
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,1,0,0,0
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,2,0,1,1
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,2,0,0,0
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,3,27,1,1
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,3,27,0,0
ds_4_20_9_1.4_7777.csv,4,20,9,1.4,7777,SA,3,27,0,0
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,1,0,1,1
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,1,0,0,0
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,1,0,0,0
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,1,0,0,0
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,1,0,0,0
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,1,0,0,0
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,1,0,0,0
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,1,0,0,0
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,1,0,0,0
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,1,0,0,0
ds_4_20_9_1.5_14141414.csv,4,20,9,1.5,14141414,SA,2,162,1,1
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,1,1
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,0,0
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,0,0
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,0,0
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,0,0
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,0,0
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,0,0
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,0,0
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,0,0
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,0,0
ds_4_20_9_1.5_6666.csv,4,20,9,1.5,6666,SA,4,0,0,0
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,1,0,1,1
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,1,0,0,0
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,1,0,0,0
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,1,0,0,0
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,1,0,0,0
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,1,0,0,0
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,2,0,1,1
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,2,0,0,0
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,3,27,1,1
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,3,27,0,0
ds_4_20_9_1.5_7777.csv,4,20,9,1.5,7777,SA,3,27,0,0
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,1,1
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,0,0
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,0,0
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,0,0
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,0,0
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,0,0
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,0,0
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,0,0
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,0,0
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,0,0
ds_4_20_9_1.6_14141414.csv,4,20,9,1.6,14141414,SA,4,0,0,0
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,2,0,1,1
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,2,0,0,0
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,2,0,0,0
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,2,0,0,0
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,2,0,0,0
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,2,0,0,0
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,2,0,0,0
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,2,0,0,0
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,3,27,1,1
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,3,27,0,0
ds_4_20_9_1.6_6666.csv,4,20,9,1.6,6666,SA,3,27,0,0
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,1,0,1,1
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,1,0,0,0
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,1,0,0,0
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,1,0,0,0
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,1,0,0,0
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,1,0,0,0
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,1,0,0,0
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,1,0,0,0
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,1,0,0,0
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,1,0,0,0
ds_4_20_9_1.6_7777.csv,4,20,9,1.6,7777,SA,2,162,1,1
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,1,1
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,0,0
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,0,0
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,0,0
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,0,0
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,0,0
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,0,0
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,0,0
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,0,0
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,0,0
ds_4_20_9_1.7_14141414.csv,4,20,9,1.7,14141414,SA,4,0,0,0
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,1,1
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,0,0
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,0,0
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,0,0
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,0,0
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,0,0
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,0,0
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,0,0
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,0,0
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,0,0
ds_2_20_9_0.6_6666.csv,2,20,9,0.6,6666,SA,2,0,0,0
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,2,0,1,1
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,2,0,0,0
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,2,0,0,0
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,1,0,1,1
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,1,0,0,0
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,1,0,0,0
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,2,0,0,0
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,2,0,0,0
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,3,27,1,1
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,3,27,0,0
ds_4_20_9_1.7_6666.csv,4,20,9,1.7,6666,SA,3,27,0,0
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,1,0,1,1
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,1,0,0,0
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,1,0,0,0
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,1,0,0,0
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,1,0,0,0
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,1,0,0,0
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,1,0,0,0
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,1,0,0,0
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,1,0,0,0
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,1,0,0,0
ds_4_20_9_1.7_7777.csv,4,20,9,1.7,7777,SA,2,162,1,1
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,1,0,1,1
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,1,0,0,0
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,1,0,0,0
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,1,0,0,0
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,1,0,0,0
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,1,0,0,0
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,1,0,0,0
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,1,0,0,0
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,1,0,0,0
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,1,0,0,0
ds_4_20_9_1.8_14141414.csv,4,20,9,1.8,14141414,SA,2,162,1,1
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,1,1
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,0,0
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,0,0
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,0,0
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,0,0
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,0,0
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,0,0
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,0,0
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,0,0
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,0,0
ds_4_20_9_1.8_6666.csv,4,20,9,1.8,6666,SA,4,0,0,0
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,1,0,1,1
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,1,0,0,0
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,1,0,0,0
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,1,0,0,0
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,1,0,0,0
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,1,0,0,0
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,1,0,0,0
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,1,0,0,0
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,1,0,0,0
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,1,0,0,0
ds_4_20_9_1.8_7777.csv,4,20,9,1.8,7777,SA,2,162,1,1
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,1,1
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,0,0
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,0,0
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,0,0
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,0,0
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,0,0
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,0,0
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,0,0
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,0,0
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,0,0
ds_4_20_9_1.9_14141414.csv,4,20,9,1.9,14141414,SA,2,0,0,0
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,1,1
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,0,0
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,0,0
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,0,0
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,0,0
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,0,0
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,0,0
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,0,0
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,0,0
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,0,0
ds_4_20_9_1.9_6666.csv,4,20,9,1.9,6666,SA,4,0,0,0
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,1,0,1,1
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,1,0,0,0
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,1,0,0,0
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,1,0,0,0
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,1,0,0,0
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,1,0,0,0
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,1,0,0,0
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,1,0,0,0
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,1,0,0,0
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,1,0,0,0
ds_4_20_9_1.9_7777.csv,4,20,9,1.9,7777,SA,2,162,1,1
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,2,0,1,1
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,2,0,0,0
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,2,0,0,0
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,2,0,0,0
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,2,0,0,0
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,2,0,0,0
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,2,0,0,0
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,2,0,0,0
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,3,27,1,1
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,3,27,0,0
ds_4_20_9_2.0_14141414.csv,4,20,9,2,14141414,SA,3,27,0,0
ds_4_20_9_2.0_6666.csv,4,20,9,2,6666,SA,1,0,1,1
ds_4_20_9_2.0_6666.csv,4,20,9,2,6666,SA,1,0,0,0
ds_4_20_9_2.0_6666.csv,4,20,9,2,6666,SA,1,0,0,0
ds_4_20_9_2.0_6666.csv,4,20,9,2,6666,SA,1,0,0,0
ds_4_20_9_2.0_6666.csv,4,20,9,2,6666,SA,1,0,0,0
ds_4_20_9_2.0_6666.csv,4,20,9,2,6666,SA,1,0,0,0
ds_4_20_9_2.0_6666.csv,4,20,9,2,6666,SA,1,0,0,0
ds_4_20_9_2.0_6666.csv,4,20,9,2,6666,SA,1,0,0,0
ds_4_20_9_2.0_6666.csv,4,20,9,2,6666,SA,1,0,0,0
